date,population,status,exceedance
2026-01-29T15:00:00,15.448,P,N
2026-01-29T16:00:00,15.708,P,N
2026-01-29T17:00:00,17.193,P,N
2026-01-29T18:00:00,18.278,P,N
2026-01-29T19:00:00,17.736,P,N
2026-01-29T20:00:00,19.245,P,N
2026-01-29T21:00:00,18.892,P,N
2026-01-29T22:00:00,18.278,P,N
2026-01-29T23:00:00,17.052,P,N
2026-01-30T00:00:00,16.415,P,N
2026-01-30T01:00:00,15.590,P,N
2026-01-30T02:00:00,13.302,P,N
2026-01-30T03:00:00,8.538,P,N
2026-01-30T04:00:00,6.203,P,N
2026-01-30T05:00:00,6.297,P,N
2026-01-30T06:00:00,6.109,P,N
2026-01-30T07:00:00,5.849,P,N
2026-01-30T08:00:00,6.226,P,N
2026-01-30T09:00:00,6.769,P,N
2026-01-30T10:00:00,7.972,P,N
2026-01-30T11:00:00,9.481,P,N
2026-01-30T12:00:00,7.217,P,N
2026-01-30T13:00:00,6.958,P,N
2026-01-30T14:00:00,8.302,P,N
2026-01-30T15:00:00,7.807,P,N
2026-01-30T16:00:00,7.689,P,N
2026-01-30T17:00:00,9.151,P,N
2026-01-30T18:00:00,9.080,P,N
2026-01-30T19:00:00,7.736,P,N
2026-01-30T20:00:00,7.170,P,N
2026-01-30T21:00:00,5.660,P,N
2026-01-30T22:00:00,2.453,P,N
2026-01-30T23:00:00,2.075,P,N
2026-01-31T00:00:00,1.745,P,N
2026-01-31T01:00:00,1.462,P,N
2026-01-31T02:00:00,2.311,P,N
2026-01-31T03:00:00,3.325,P,N
2026-01-31T04:00:00,4.340,P,N
2026-01-31T05:00:00,5.684,P,N
2026-01-31T06:00:00,5.967,P,N
2026-01-31T07:00:00,6.061,P,N
2026-01-31T08:00:00,6.816,P,N
2026-01-31T09:00:00,6.486,P,N
2026-01-31T10:00:00,5.425,P,N
2026-01-31T11:00:00,5.377,P,N
2026-01-31T12:00:00,5.778,P,N
2026-01-31T13:00:00,5.071,P,N
2026-01-31T14:00:00,4.410,P,N
2026-01-31T15:00:00,3.844,P,N
2026-01-31T16:00:00,6.792,P,N
2026-01-31T17:00:00,5.519,P,N
2026-01-31T18:00:00,5.330,P,N
2026-01-31T19:00:00,16.203,P,N
2026-01-31T20:00:00,9.670,P,N
2026-01-31T21:00:00,7.948,P,N
2026-01-31T22:00:00,7.642,P,N
2026-01-31T23:00:00,7.948,P,N
